Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1994-02-08,27.713265457506765,27.713265457506765,27.566731337440636,27.676631927490234,188200,8,1,6,2,1994
1994-02-09,27.694934319412543,27.804834852426083,27.65830080840803,27.786518096923828,144600,9,2,6,2,1994
1994-02-10,27.768221175416986,27.786537944002355,27.548419952392578,27.548419952392578,883900,10,3,6,2,1994
1994-02-11,27.566720913229123,27.71325497788416,27.438503606655964,27.63998794555664,519400,11,4,6,2,1994
1994-02-14,27.5850481024489,27.768215752531564,27.54841457243237,27.676631927490234,2742100,14,0,7,2,1994
1994-02-15,27.731576365809286,27.84147693264869,27.694942843529486,27.82316017150879,374700,15,1,7,2,1994
1994-02-16,27.85979227586226,27.85979227586226,27.749891714616258,27.804841995239258,287600,16,2,7,2,1994
1994-02-17,27.933056074866716,27.951372832948596,27.566720913229123,27.63998794555664,342400,17,3,7,2,1994
1994-02-18,27.65829953511556,27.67661628977458,27.401864969889324,27.47513198852539,313300,18,4,7,2,1994
1994-02-22,27.548406921991027,27.74989128112793,27.548406921991027,27.74989128112793,154500,22,1,8,2,1994
1994-02-23,27.78653251753983,27.804849282548098,27.5850481024489,27.676631927490234,391700,23,2,8,2,1994
1994-02-24,27.58503693210287,27.58503693210287,27.291968810646267,27.310285568237305,770800,24,3,8,2,1994
1994-02-25,27.34691947611056,27.43850326538086,27.291969202548383,27.43850326538086,531300,25,4,8,2,1994
1994-02-28,27.511770296797096,27.585037328213332,27.43850326538086,27.43850326538086,333000,28,0,9,2,1994
1994-03-01,27.438508125796073,27.49345840909206,27.182073470414803,27.3286075592041,423600,1,1,9,3,1994
1994-03-02,26.980569322425197,27.36522102355957,26.907302331732936,27.36522102355957,581500,2,2,9,3,1994
1994-03-03,27.328595175519084,27.328595175519084,27.218694658727454,27.291961669921875,223200,3,3,9,3,1994
1994-03-04,27.29195403286731,27.43848801425183,27.20037029450198,27.36522102355957,595800,4,4,9,3,1994
1994-03-07,27.45682187848656,27.548405673945155,27.45682187848656,27.51177215576172,539800,7,0,10,3,1994
1994-03-08,27.530095702186625,27.530095702186625,27.365244829718442,27.401878356933594,880300,8,1,10,3,1994
1994-03-09,27.43851603687563,27.54841663515417,27.310298672217332,27.530099868774414,2500100,9,2,10,3,1994
1994-03-10,27.51176990173872,27.51176990173872,27.218701780282117,27.310285568237305,207400,10,3,10,3,1994
1994-03-11,27.34691898913444,27.493453049357534,27.200384928911348,27.456819534301758,576600,11,4,10,3,1994
1994-03-14,27.56671336235641,27.56671336235641,27.456812843968276,27.493446350097656,345900,14,0,11,3,1994
1994-03-15,27.54839900716146,27.60334927113851,27.456815233866376,27.47513198852539,748600,15,1,11,3,1994
1994-03-16,27.511769181206112,27.694936752319336,27.4201853956495,27.694936752319336,455500,16,2,11,3,1994
1994-03-17,27.603352966762724,27.731570266541983,27.603352966762724,27.694936752319336,133000,17,3,11,3,1994
1994-03-18,27.5599544319564,27.725756296854534,27.541532002523276,27.68891143798828,365500,18,4,11,3,1994
1994-03-21,27.596787158133903,27.670476843469377,27.5415198941323,27.615209579467773,324800,21,0,12,3,1994
1994-03-22,27.61522172025578,27.74417872628766,27.5599544319564,27.68891143798828,435700,22,1,12,3,1994
1994-03-23,27.67047691345215,27.74416659897399,27.652054492071688,27.67047691345215,698500,23,2,12,3,1994
1994-03-24,27.559938117178945,27.615205372761523,27.209912165155952,27.338869094848633,1200500,24,3,12,3,1994
1994-03-25,27.35729371284952,27.43098339288413,27.080957412719727,27.080957412719727,100900,25,4,12,3,1994
1994-03-28,27.1178035736084,27.154648415420365,26.878312101830605,27.1178035736084,1117200,28,0,13,3,1994
1994-03-29,27.117784062608283,27.13620647025951,26.583534240722656,26.583534240722656,338400,29,1,13,3,1994
1994-03-30,26.601993316843405,26.675683049023025,26.21512222290039,26.21512222290039,1123900,30,2,13,3,1994
1994-03-31,26.21510958922185,26.34406655838879,25.662436864220687,26.288799285888672,788800,31,3,13,3,1994
1994-04-04,25.551897480649032,25.957190735569203,25.551897480649032,25.883501052856445,2627300,4,0,14,4,1994
1994-04-05,26.141418776252777,26.417755126953125,26.141418776252777,26.417755126953125,1179000,5,1,14,4,1994
1994-04-06,26.454599973713172,26.473022397093196,26.233530893152896,26.417755126953125,516500,6,2,14,4,1994
1994-04-07,26.399308826094448,26.601955299986308,26.25192957235491,26.546688079833984,666100,7,3,14,4,1994
1994-04-08,26.491451767608,26.491451767608,26.21511534444102,26.344072341918945,242400,8,4,14,4,1994
1994-04-11,26.417762153327963,26.56514157956689,26.35328365434843,26.454607009887695,203300,11,0,15,4,1994
1994-04-12,26.482233608783204,26.528289667233263,26.362487856813054,26.417755126953125,1409200,12,1,15,4,1994
1994-04-13,26.408538004744482,26.47301647214358,26.086145667748998,26.27958106994629,364100,13,2,15,4,1994
1994-04-14,26.233532013388558,26.426967467138965,26.17826474088844,26.288799285888672,419900,14,3,15,4,1994
1994-04-15,26.27958807380532,26.399333830888907,26.24274322547191,26.288799285888672,387300,15,4,15,4,1994
1994-04-18,26.316439133094104,26.390128847152468,26.030891491117934,26.113792419433594,369100,18,0,16,4,1994
1994-04-19,26.086156272014794,26.251958112726754,25.929565644675723,26.150634765625,472200,19,1,16,4,1994
1994-04-20,26.178254999125794,26.242733459714774,25.984819617358855,26.122987747192383,508000,20,2,16,4,1994
1994-04-21,26.233510165390406,26.50984629775056,26.141398121270356,26.47300148010254,200300,21,3,16,4,1994
1994-04-22,26.53750473894088,26.55592716500054,26.371702904403936,26.445392608642578,301800,22,4,16,4,1994
1994-04-25,26.436176010757755,26.7401459788257,26.436176010757755,26.721723556518555,394600,25,0,17,4,1994
1994-04-26,26.684871051622473,26.730927094169285,26.63881500907566,26.694082260131836,399000,26,1,17,4,1994
1994-04-28,26.63881471731367,26.675659550947575,26.417745715510236,26.500646591186523,287000,28,3,17,4,1994
1994-04-29,26.454577387164058,26.620379056025115,26.4177325718616,26.583534240722656,481900,29,4,17,4,1994
1994-05-02,26.583555422538566,26.952003869143397,26.49144331088736,26.749357223510742,275000,2,0,18,5,1994
1994-05-03,26.75856840113285,26.767779612286425,26.565132966907793,26.721723556518555,183400,3,1,18,5,1994
1994-05-04,26.776993958330944,26.776993958330944,26.57434728922765,26.675670623779297,401900,4,2,18,5,1994
1994-05-05,26.703285737651015,26.749341766863935,26.63880729675293,26.63880729675293,659800,5,3,18,5,1994
1994-05-06,26.50986783997307,26.50986783997307,26.28879875444167,26.380910873413086,216300,6,4,18,5,1994
1994-05-09,26.307225392964074,26.380915099947167,26.10457869876057,26.150634765625,499300,9,0,19,5,1994
1994-05-10,26.27957609923975,26.436166633304623,26.261153683467413,26.3532657623291,583400,10,1,19,5,1994
1994-05-11,26.3256503473514,26.362495204380583,26.04010270537523,26.113792419433594,210600,11,2,19,5,1994
1994-05-12,26.279587385820985,26.30722102134761,26.17826405555669,26.24274253845215,305200,12,3,19,5,1994
1994-05-13,26.31643223318982,26.31643223318982,26.11378557266123,26.24274253845215,321300,13,4,19,5,1994
1994-05-16,26.298007272419174,26.38090817100123,26.242740006697804,26.251951217651367,450400,16,0,20,5,1994
1994-05-17,26.27035906304957,26.63880729675293,26.23351423967923,26.63880729675293,470200,17,1,20,5,1994
1994-05-18,26.657241421878606,26.93357771858087,26.537495693307623,26.83225440979004,824800,18,2,20,5,1994
1994-05-19,26.77698606055142,27.03489992697572,26.77698606055142,26.961210250854492,531000,19,3,20,5,1994
1994-05-20,26.915157247472692,26.93357966858664,26.823045141902973,26.85988998413086,370400,20,4,20,5,1994
1994-05-23,26.832246114035645,26.841457321077883,26.730922836571043,26.813823699951172,262700,23,0,21,5,1994
1994-05-24,26.887513539499917,27.02568164607494,26.887513539499917,26.924358367919922,549600,24,1,21,5,1994
1994-05-25,26.823032052473824,27.016467379775317,26.730919991854066,26.998044967651367,738200,25,2,21,5,1994
1994-05-26,26.9888496724079,27.080961787330793,26.96121603793103,27.016483306884766,369600,26,3,21,5,1994
1994-05-27,26.970421575395548,27.044111251831055,26.924365527623358,27.044111251831055,162000,27,4,21,5,1994
1994-05-31,26.961207141329776,27.062530434310517,26.915151099065806,27.00726318359375,160000,31,1,22,5,1994
1994-06-01,26.942771011378447,27.126995086669922,26.85987017749728,27.126995086669922,200500,1,2,22,6,1994
1994-06-02,27.145426991357034,27.145426991357034,27.053314921484766,27.0993709564209,55100,2,3,22,6,1994
1994-06-03,27.117801853191533,27.348082099906815,27.03490096437403,27.255970001220703,550400,3,4,22,6,1994
1994-06-06,27.31124362081511,27.394144528938998,27.228342712691216,27.24676513671875,99300,6,0,23,6,1994
1994-06-07,27.20070013744894,27.246756182381972,27.136221674542696,27.209911346435547,120600,7,1,23,6,1994
1994-06-08,27.274391413223217,27.274391413223217,26.98884391784668,26.98884391784668,131900,8,2,23,6,1994
1994-06-09,27.108587305803162,27.136220932006836,27.053320053395815,27.136220932006836,80500,9,3,23,6,1994
1994-06-10,27.163853355441326,27.237543022054933,27.163853355441326,27.182275772094727,83100,10,4,23,6,1994
1994-06-13,27.145449382439885,27.228350313706244,27.136238167854735,27.219139099121094,109700,13,0,24,6,1994
1994-06-14,27.302021856673058,27.440189983478085,27.302021856673058,27.430978775024414,161000,14,1,24,6,1994
1994-06-15,27.440189816223473,27.449401024620997,27.302021690260613,27.320444107055664,142800,15,2,24,6,1994
1994-06-16,27.320436576494135,27.39412622336263,27.29280295891845,27.375703811645508,44000,16,3,24,6,1994
1994-06-17,27.389800200345405,27.417616517407367,27.18581387522435,27.222902297973633,403800,17,4,24,6,1994
1994-06-20,27.028188734929284,27.074549264491772,26.963283993541804,26.991100311279297,137400,20,0,25,6,1994
1994-06-21,26.972545230545602,26.972545230545602,26.648021654378848,26.759286880493164,139200,21,1,25,6,1994
1994-06-22,26.833479377290978,26.95401677601412,26.805663054508713,26.861295700073242,279900,22,2,25,6,1994
1994-06-23,26.907653029759725,26.944741455713906,26.666578261057534,26.70366668701172,922500,23,3,25,6,1994
1994-06-24,26.573849926941783,26.573849926941783,26.11024472933289,26.1473331451416,353800,24,4,25,6,1994
1994-06-27,26.249346259413965,26.601686477661133,26.119536705322904,26.601686477661133,371200,27,0,26,6,1994
1994-06-28,26.610953970673624,26.610953970673624,26.258613813570626,26.471872329711914,5382300,28,1,26,6,1994
1994-06-29,26.508958289743134,26.712944677422165,26.481141964150538,26.55531883239746,311800,29,2,26,6,1994
1994-06-30,26.6016824404622,26.610954550061525,26.29570282368449,26.388423919677734,271900,30,3,26,6,1994
1994-07-01,26.51823625658204,26.51823625658204,26.33279404499755,26.444059371948242,406900,1,4,26,7,1994
1994-07-05,26.499682823955535,26.620220219585843,26.416233857749937,26.583131790161133,112000,5,1,27,7,1994
1994-07-06,26.481131033675886,26.592396290119904,26.388409986639207,26.546035766601562,174800,6,2,27,7,1994
1994-07-07,26.546045189898948,26.657310485839844,26.518228865913724,26.657310485839844,66700,7,3,27,7,1994
1994-07-08,26.49040544107712,26.694391762289474,26.481133335567467,26.64803123474121,148400,8,4,27,7,1994
1994-07-11,26.66658413476784,26.712944677422165,26.42550931296535,26.55531883239746,124000,11,0,28,7,1994
1994-07-12,26.564588995658205,26.601677427065756,26.416235270028,26.592405319213867,257300,12,1,28,7,1994
1994-07-13,26.601673095017993,26.722210477463175,26.601673095017993,26.638761520385742,532700,13,2,28,7,1994
1994-07-14,26.768592100826503,26.98185071472294,26.750047873531162,26.926218032836914,494200,14,3,28,7,1994
1994-07-15,26.907663787211487,26.991112778970585,26.89839167701603,26.93548011779785,49100,15,4,28,7,1994
1994-07-18,26.93546244696653,27.046727696317166,26.93546244696653,26.981822967529297,72300,18,0,29,7,1994
1994-07-19,27.028211282961294,27.037483396608966,26.926218032836914,26.926218032836914,609500,19,1,29,7,1994
1994-07-20,26.94475718511095,26.94475718511095,26.740770723282857,26.805675506591797,185300,20,2,29,7,1994
1994-07-21,26.805663054508713,26.879839915261417,26.750030408944184,26.861295700073242,86300,21,3,29,7,1994
1994-07-22,26.92619611344446,26.9447403256438,26.85201926464709,26.907651901245117,151600,22,4,29,7,1994
1994-07-25,26.91692588252194,26.972558522995634,26.889109562285093,26.94474220275879,120900,25,0,30,7,1994
1994-07-26,26.935463917489468,26.954008126726983,26.889103394395683,26.916919708251953,489600,26,1,30,7,1994
1994-07-27,26.916919708251953,26.916919708251953,26.805654452826868,26.916919708251953,83200,27,2,30,7,1994
1994-07-28,26.916947271373928,27.046756868962365,26.916947271373928,26.972579956054688,828200,28,3,30,7,1994
1994-07-29,27.157988987137784,27.32488683683682,27.14871688437673,27.241437911987305,459100,29,4,30,7,1994
1994-08-01,27.25998300846999,27.38979245136747,27.232166699277677,27.371248245239258,486300,1,0,31,8,1994
1994-08-02,27.46399601483377,27.519628687382387,27.315642221370794,27.408363342285156,505500,2,1,31,8,1994
1994-08-03,27.39906786743515,27.436156284176178,27.352707346508865,27.417612075805664,144100,3,2,31,8,1994
1994-08-04,27.399083779782664,27.426900108493104,27.25073002666032,27.26000213623047,231700,4,3,31,8,1994
1994-08-05,27.120917746638277,27.20436672432024,27.09310142074429,27.167278289794922,138400,5,4,31,8,1994
1994-08-08,27.195091211840456,27.259995964136017,27.16727488942807,27.232179641723633,328600,8,0,32,8,1994
1994-08-09,27.130187837871706,27.278541564941406,27.130187837871706,27.278541564941406,105900,9,1,32,8,1994
1994-08-10,27.29708995618862,27.408355268510043,27.260001518748147,27.380538940429688,840300,10,2,32,8,1994
1994-08-11,27.315629996708832,27.436167399952964,27.13945994581356,27.278541564941406,876200,11,3,32,8,1994
1994-08-12,27.32491373830863,27.50108386420882,27.32491373830863,27.491811752319336,184100,12,4,32,8,1994
1994-08-15,27.5195999299949,27.584504646810927,27.482511520385742,27.482511520385742,325900,15,0,33,8,1994
1994-08-16,27.501066542071115,27.705052875154582,27.38980126948013,27.677236557006836,1089500,16,1,33,8,1994
1994-08-17,27.714331685397756,27.732875901982165,27.640154819060125,27.65869903564453,133700,17,2,33,8,1994
1994-08-18,27.56597137451172,27.630876117068592,27.53815505627306,27.56597137451172,620000,18,3,33,8,1994
1994-08-19,27.575234903947386,27.60305121353442,27.4825138719906,27.54741859436035,103200,19,4,33,8,1994
1994-08-22,27.556699783654224,27.556699783654224,27.463978721125105,27.519611358642578,79700,22,0,34,8,1994
1994-08-23,27.64014813280984,27.807046041696317,27.60305970861285,27.677236557006836,268600,23,1,34,8,1994
1994-08-24,27.70505641523797,27.973947525024414,27.695784308003955,27.973947525024414,254700,24,2,34,8,1994
1994-08-25,27.94612936246193,28.01103410882465,27.82559197635974,27.899768829345703,147400,25,3,34,8,1994
1994-08-26,27.96467370349489,28.35410218345072,27.96467370349489,28.29846954345703,339500,26,4,34,8,1994
1994-08-29,28.372662678702934,28.47465591055448,28.270669446851386,28.27994155883789,350300,29,0,35,8,1994
1994-08-30,28.270652223989963,28.400461712719334,28.233563798638713,28.354101181030273,36000,30,1,35,8,1994
1994-08-31,28.307757894797405,28.419023238635454,28.242853110891875,28.27994155883789,356200,31,2,35,8,1994
1994-09-01,28.187219619750977,28.20576384318502,28.08522639086372,28.187219619750977,294600,1,3,35,9,1994
1994-09-02,28.31702021588419,28.31702021588419,28.020312734905705,28.066673278808594,99600,2,4,35,9,1994
1994-09-06,28.048126669194616,28.103759317133512,27.964677697286266,28.075942993164062,229800,6,1,36,9,1994
1994-09-07,28.140853040080426,28.140853040080426,28.020315613549602,28.048131942749023,27900,7,2,36,9,1994
1994-09-08,28.103770614297765,28.22430806661907,28.09449850258074,28.187219619750977,284800,8,3,36,9,1994
1994-09-09,27.90904714706096,27.964679799181347,27.779237625446726,27.8905029296875,488400,9,4,36,9,1994
1994-09-12,27.89050349953891,27.927591935043615,27.76069397527244,27.80705451965332,129400,12,0,37,9,1994
1994-09-13,27.862686603627306,27.964679799181347,27.80705395150692,27.8905029296875,389200,13,1,37,9,1994
1994-09-14,27.797768993498043,27.955394768311074,27.797768993498043,27.918306350708008,423500,14,2,37,9,1994
1994-09-15,27.992499018387935,28.270662307739258,27.992499018387935,28.270662307739258,779800,15,3,37,9,1994
1994-09-16,28.060127600596648,28.144084099401624,27.96684260192445,28.069456100463867,571300,16,4,37,9,1994
1994-09-19,28.134764267312264,28.25603480294723,28.069464748124204,28.097450256347656,167300,19,0,38,9,1994
1994-09-20,27.948190067504264,27.976175571577198,27.56572151184082,27.56572151184082,355600,20,1,38,9,1994
1994-09-21,27.649678024059625,27.649678024059625,27.304523473826762,27.56572151184082,397500,21,2,38,9,1994
1994-09-22,27.631028206409884,27.631028206409884,27.472443642092205,27.500429153442383,266400,22,3,38,9,1994
1994-09-23,27.509754260759763,27.56572527654971,27.36049821865323,27.407140731811523,176600,23,4,38,9,1994
1994-09-26,27.509744108712272,27.565715103846987,27.453773113577558,27.54705810546875,223000,26,0,39,9,1994
1994-09-27,27.547059327697237,27.62168732452134,27.46310283127012,27.52840232849121,479500,27,1,39,9,1994
1994-09-28,27.677664279617073,27.78027779733726,27.659007276395222,27.742963790893555,324000,28,2,39,9,1994
